methane,lpg,co,air_quality,flame_val,dht22_temp,humidity,status
288,326,147,442,3960,24,56,0
233,348,160,399,3962,36,59,0
2751,3212,2834,933,3961,27,54,2
317,290,120,330,4086,32,60,0
532,360,1842,2703,775,68,28,1
234,332,192,366,3884,30,62,0
313,256,147,388,4053,27,57,0
279,345,111,453,4088,25,45,0
559,404,1845,2941,0,54,15,1
277,398,168,417,4030,27,40,0
345,410,187,376,3923,31,56,0
299,406,157,530,4026,29,64,0
317,272,128,285,4095,21,51,0
377,218,140,475,4051,28,45,0
268,265,203,325,4019,25,50,0
280,269,191,451,3979,31,56,0
288,314,175,491,3950,30,68,0
320,338,168,365,3975,26,38,0
231,273,160,512,3995,24,44,0
225,277,105,356,4016,27,48,0
340,338,191,505,3996,26,67,0
327,301,171,579,3886,34,46,0
239,236,217,458,3946,32,66,0
333,242,120,449,4010,26,62,0
243,351,173,515,3966,24,63,0
206,256,158,390,4043,31,80,0
335,333,174,640,3921,26,36,0
2912,2832,2160,741,4042,30,64,2
349,335,132,400,3931,28,54,0
2931,2858,2606,783,4007,33,59,2
3203,3110,2675,893,3916,33,64,2
320,327,140,394,3941,27,62,0
292,325,169,245,4011,25,77,0
280,282,156,370,3976,26,61,0
239,327,46,413,4019,27,75,0
3524,2861,3051,857,4001,30,57,2
3184,2886,3475,621,4045,29,51,2
302,378,117,500,3976,24,68,0
235,270,149,251,3997,28,65,0
305,279,144,383,4001,31,56,0
286,344,182,455,4030,28,76,0
287,313,141,438,3978,30,66,0
319,390,161,387,3986,26,50,0
332,256,177,576,4019,29,45,0
304,226,175,547,3965,28,56,0
301,326,150,417,4025,24,64,0
2914,3498,3031,670,4027,27,63,2
240,257,112,310,3919,29,60,0
337,209,194,384,4010,29,71,0
3005,3197,2687,749,3986,26,41,2
263,316,119,212,4044,26,60,0
691,546,922,2904,198,55,34,1
536,472,1430,2562,378,86,18,1
3241,2606,3400,742,4040,24,58,2
161,203,123,270,4066,30,59,0
335,236,162,279,3899,28,58,0
330,292,161,623,4066,34,66,0
2998,3221,2508,744,3942,24,60,2
633,436,1063,4095,653,79,25,1
246,300,196,300,4025,28,49,0
323,377,153,224,3889,24,49,0
3646,3766,2588,692,3981,32,54,2
302,265,164,451,3986,30,60,0
255,288,171,518,4077,27,68,0
291,354,135,461,3960,25,56,0
257,334,166,408,4037,26,59,0
177,162,165,365,4018,26,57,0
404,329,189,285,3975,30,56,0
317,308,146,152,3930,30,45,0
2593,3017,3156,666,4029,28,51,2
283,344,170,427,3996,28,70,0
280,335,169,522,3968,31,56,0
319,344,183,373,4008,24,70,0
213,312,69,448,4007,25,66,0
389,248,167,359,3928,30,65,0
342,332,142,481,3873,28,58,0
669,577,1424,3337,0,53,14,1
305,318,184,359,3957,31,67,0
533,566,1590,2474,467,89,31,1
324,262,135,603,3992,26,47,0
234,268,150,417,4025,35,65,0
2723,3120,2343,551,3929,26,70,2
358,337,121,514,4017,31,64,0
276,273,87,401,3948,27,54,0
3175,3746,2790,794,3983,27,55,2
322,315,142,230,3918,30,54,0
3232,3137,2832,828,4056,29,53,2
208,391,149,580,3950,30,54,0
614,650,1137,3142,232,47,42,1
304,320,162,421,3927,29,56,0
318,380,139,363,4090,30,68,0
334,145,180,183,3926,24,52,0
530,484,1814,2574,316,64,30,1
285,228,153,465,3983,24,59,0
2858,3100,2333,817,4068,31,55,2
342,297,162,450,3974,29,92,0
766,536,763,3217,655,78,25,1
576,697,1736,3061,349,70,29,1
263,277,181,297,3994,26,70,0
615,588,1392,2807,409,60,33,1
265,275,178,358,3972,29,50,0
386,236,124,307,3980,21,76,0
310,264,138,454,3863,28,74,0
349,264,201,437,4003,22,79,0
268,256,179,380,4032,26,53,0
622,461,2014,2667,0,91,30,1
698,305,1885,2952,378,71,26,1
365,300,173,437,4045,31,34,0
291,325,154,301,3958,26,77,0
257,342,168,410,3981,25,53,0
287,377,149,385,3928,26,39,0
323,341,144,237,3998,28,65,0
668,657,1776,3617,377,58,18,1
312,372,208,556,4040,32,64,0
389,604,1323,3373,349,49,39,1
195,327,167,434,3942,28,59,0
328,364,188,509,3979,20,67,0
226,344,162,662,3854,23,60,0
316,306,195,509,3977,32,82,0
257,259,105,419,3999,30,65,0
263,251,158,415,4005,28,49,0
247,219,116,222,3952,27,53,0
225,230,192,398,3959,29,53,0
683,444,1760,2283,220,63,24,1
277,347,180,403,3956,29,60,0
260,289,107,407,4048,32,65,0
308,347,199,314,3998,27,60,0
282,340,153,389,3981,31,61,0
386,269,151,298,4008,33,56,0
297,298,135,403,4016,27,79,0
272,255,122,160,4022,25,55,0
295,235,198,451,4045,26,78,0
298,293,145,582,3932,31,53,0
337,265,141,488,4085,29,68,0
305,230,135,336,3997,27,61,0
381,350,135,453,3981,29,52,0
299,276,153,402,4051,28,66,0
352,299,142,231,4016,28,53,0
310,298,167,465,3979,30,71,0
273,287,96,549,4048,28,58,0
282,354,173,401,4027,33,58,0
272,217,118,199,3953,27,72,0
371,331,145,394,4095,22,41,0
276,346,230,461,3927,27,51,0
277,345,129,350,4017,23,53,0
220,320,149,421,4067,30,66,0
524,422,1775,2600,318,64,20,1
295,236,140,359,3964,26,57,0
279,327,188,298,4016,29,76,0
258,340,149,284,3970,31,76,0
289,298,134,421,4094,30,76,0
286,218,170,261,3938,29,55,0
401,243,102,300,4082,30,59,0
305,226,209,207,3899,31,55,0
538,338,1419,2947,367,48,39,1
235,177,119,165,3995,28,54,0
234,300,147,356,3930,28,58,0
223,276,145,379,4043,26,56,0
3001,2881,1842,888,4073,27,56,2
439,483,1735,3905,0,74,28,1
303,307,163,249,4010,28,61,0
3135,3177,2714,527,4057,30,46,2
243,258,131,410,3947,28,60,0
216,323,120,278,3991,26,52,0
313,277,141,455,3982,25,57,0
219,285,124,425,3963,24,72,0
516,628,1374,2424,75,78,23,1
294,238,180,445,4004,28,59,0
212,346,147,266,4095,29,50,0
3320,2949,3867,732,4011,23,60,2
279,225,187,470,3932,29,46,0
271,364,157,490,3964,27,63,0
294,270,140,332,3994,33,68,0
404,294,164,569,3891,28,63,0
321,268,101,281,3916,28,51,0
309,276,182,700,4025,29,70,0
318,331,127,624,3992,28,49,0
242,270,136,317,3999,31,60,0
331,317,143,328,4083,24,73,0
338,322,120,586,4030,26,64,0
381,293,154,522,3987,19,57,0
294,282,147,482,4012,34,68,0
366,247,176,453,3950,28,63,0
3119,3935,3093,1065,3937,24,51,2
319,337,180,309,3941,34,64,0
314,299,97,216,3913,29,57,0
344,323,169,365,3921,31,61,0
271,278,145,208,4015,22,61,0
226,346,74,398,3850,27,63,0
372,307,160,339,4018,29,81,0
279,250,123,433,4008,34,49,0
220,319,176,341,3965,33,66,0
343,342,219,509,3980,26,77,0
2734,2999,3232,802,3915,25,67,2
328,314,142,403,3940,29,66,0
409,274,124,483,3951,28,57,0
298,377,148,315,3950,30,61,0
238,331,121,406,3955,28,60,0
683,437,1204,1929,330,59,33,1
2555,4095,2794,744,3971,23,73,2
281,231,153,585,4020,31,63,0
248,251,196,447,4008,26,67,0
307,381,127,356,4032,28,35,0
297,247,177,367,4017,28,73,0
327,316,123,323,3981,28,53,0
613,550,1242,3799,473,55,20,1
302,352,148,436,3979,27,67,0
281,292,139,276,3980,24,74,0
304,279,127,317,3986,26,60,0
367,340,158,315,3913,30,65,0
2866,2814,2240,714,3948,25,74,2
344,341,162,256,3934,29,54,0
281,219,176,309,3920,20,72,0
250,300,175,301,3914,25,39,0
314,392,80,379,4093,22,34,0
172,295,122,412,3970,31,63,0
291,314,146,582,4065,27,55,0
269,300,160,496,4061,25,67,0
319,306,132,384,4031,23,59,0
531,614,1669,1880,443,71,40,1
236,197,195,271,4033,32,67,0
269,299,149,453,4010,28,49,0
359,357,190,393,4003,25,57,0
563,420,1572,3017,178,60,47,1
282,323,144,238,4061,28,71,0
306,373,162,407,3970,29,59,0
299,378,134,540,3999,25,65,0
496,384,1691,2890,605,72,14,1
313,276,163,316,3983,27,69,0
280,318,156,386,3962,25,65,0
312,252,194,618,4046,25,41,0
336,246,186,266,3951,24,63,0
348,365,118,264,4039,24,62,0
369,307,186,237,4026,19,55,0
298,344,154,456,4010,25,80,0
339,323,121,334,4095,29,56,0
294,345,125,215,3991,29,58,0
401,294,100,435,4044,22,58,0
250,282,187,385,4063,31,47,0
391,302,172,273,3985,26,64,0
297,369,158,409,3988,29,72,0
380,316,144,269,4019,29,44,0
572,530,1599,2010,512,82,29,1
258,349,161,410,3963,23,60,0
262,309,113,539,3949,28,33,0
327,262,190,488,4042,30,64,0
302,325,147,279,3979,26,79,0
179,273,129,584,3996,25,48,0
248,342,151,475,4052,24,56,0
206,297,175,394,4086,32,47,0
311,189,117,323,3936,31,66,0
293,249,117,593,3953,30,57,0
412,275,156,505,4042,26,69,0
308,238,164,338,4020,30,56,0
175,276,142,431,4010,24,69,0
325,232,183,568,3870,25,65,0
3694,2974,2599,799,3895,25,57,2
2972,2913,2847,820,3979,28,72,2
252,286,136,303,4006,30,30,0
641,554,1461,3080,249,52,22,1
326,319,181,307,3967,26,63,0
284,274,124,328,4005,28,69,0
257,292,126,299,3955,24,71,0
665,502,1790,3347,52,52,36,1
384,209,129,390,4080,31,37,0
335,348,144,323,4046,31,51,0
340,354,126,526,4045,27,60,0
376,276,161,284,3953,20,48,0
247,368,133,504,4075,26,46,0
195,338,173,572,3906,29,57,0
306,305,182,315,4050,27,67,0
266,295,167,318,3988,23,57,0
274,222,162,534,4049,23,49,0
307,236,177,615,3984,29,61,0
320,335,130,412,4014,28,62,0
362,276,201,452,3952,30,66,0
365,273,114,515,3942,33,50,0
289,356,190,544,3982,28,60,0
255,370,170,443,4059,28,45,0
290,400,101,390,4034,26,57,0
2496,3530,2819,715,3980,29,71,2
321,191,148,452,4067,30,50,0
746,474,1739,3010,412,55,35,1
254,461,172,366,4008,26,40,0
463,656,1655,2476,392,83,32,1
353,279,123,441,4020,31,68,0
767,563,1403,2467,368,53,20,1
366,271,137,473,3967,28,54,0
318,380,114,642,3916,30,80,0
226,306,129,413,3924,21,71,0
400,355,153,337,3980,26,46,0
309,172,116,452,3969,28,65,0
358,297,138,443,4052,26,74,0
264,251,122,242,3976,21,53,0
343,289,152,385,3926,29,66,0
211,356,108,429,3951,27,70,0
258,327,178,256,3986,27,33,0
262,343,150,457,4054,26,40,0
3329,3144,2805,994,3960,28,74,2
264,325,121,417,3961,30,58,0
246,280,143,489,3981,23,62,0
403,302,183,316,4026,30,46,0
260,370,113,420,3981,29,53,0
313,360,127,474,3946,29,56,0
248,227,113,553,4050,30,65,0
221,278,208,417,4093,29,51,0
352,361,143,305,3988,29,63,0
397,553,1732,2838,633,48,30,1
306,325,137,398,3905,27,58,0
365,306,127,574,4052,28,63,0
307,297,121,476,4031,24,74,0
3206,3201,3119,841,4070,23,70,2
261,261,143,426,4065,27,75,0
233,292,131,438,3991,32,44,0
281,324,70,205,3994,30,72,0
260,327,137,326,4046,25,67,0
285,228,170,403,4032,37,69,0
322,244,181,291,3954,29,80,0
301,317,93,589,3996,35,68,0
282,322,94,471,4013,27,65,0
321,358,108,100,3954,24,53,0
323,252,144,411,3913,22,56,0
675,380,1658,2835,919,67,29,1
276,335,123,302,3978,30,61,0
355,308,141,241,3964,27,46,0
231,303,163,290,3980,24,35,0
413,279,184,250,4014,25,60,0
355,280,175,389,3971,32,66,0
251,324,156,442,3961,32,50,0
303,253,108,317,3911,31,57,0
336,279,165,333,3999,27,59,0
283,247,75,348,4095,29,59,0
319,335,150,425,3990,33,44,0
292,252,124,137,3977,33,74,0
282,295,191,301,3992,24,44,0
296,331,125,570,3935,21,58,0
273,307,119,387,3984,25,60,0
320,245,151,466,4033,30,41,0
144,347,108,383,3897,29,60,0
334,299,77,262,3930,28,67,0
368,294,125,276,3973,28,53,0
305,279,123,299,4044,25,61,0
205,346,160,320,3940,28,65,0
221,226,150,304,4059,27,49,0
279,369,205,343,4023,26,70,0
349,308,161,349,4045,29,67,0
242,318,133,411,4001,33,56,0
2996,3299,2475,776,3960,23,54,2
266,337,106,366,4061,32,74,0
327,336,149,332,4022,32,65,0
261,288,183,375,3943,26,61,0
3178,3312,3128,896,3962,23,59,2
139,258,146,272,4049,29,71,0
324,316,108,406,4042,28,72,0
288,278,155,450,4044,25,58,0
298,347,117,406,3935,28,41,0
364,352,231,567,4020,25,59,0
529,576,1801,2656,705,62,23,1
3303,3641,3047,695,3958,34,50,2
208,340,131,460,4040,30,62,0
315,344,175,271,3943,27,82,0
326,248,156,441,3982,31,53,0
304,429,127,571,3999,23,66,0
271,284,141,442,4053,24,53,0
546,366,1754,3263,227,61,9,1
3562,3389,2724,752,4090,28,56,2
285,343,180,407,4095,24,64,0
309,281,122,392,4095,32,41,0
286,274,149,329,4021,25,62,0
316,364,178,414,4045,27,87,0
323,274,148,378,4019,29,51,0
318,344,210,162,3912,28,75,0
357,235,152,384,3998,25,74,0
286,356,163,385,4036,27,76,0
420,234,217,320,4031,23,76,0
267,321,145,574,4045,27,68,0
220,248,182,250,4009,31,60,0
353,284,138,458,3983,25,74,0
242,335,175,417,4033,26,48,0
286,226,163,359,4049,32,66,0
243,394,162,224,3937,23,65,0
263,196,200,335,4014,27,63,0
2431,3189,2406,832,3944,27,69,2
348,273,162,302,3963,29,62,0
3067,3025,2963,905,3997,27,64,2
275,261,167,346,3951,26,64,0
323,269,176,463,4038,29,42,0
287,176,101,456,4005,27,40,0
251,263,120,437,4062,27,71,0
287,193,143,348,4059,26,64,0
304,389,121,355,4058,30,44,0
343,359,133,387,3955,25,57,0
364,356,161,458,3939,25,48,0
518,487,2113,2455,797,72,32,1
326,352,146,321,3989,25,63,0
355,236,225,224,3925,25,55,0
304,257,139,311,3909,31,62,0
288,270,177,438,4044,29,88,0
829,537,1784,1994,131,58,28,1
284,310,133,348,4000,24,71,0
299,304,138,353,3978,33,70,0
291,305,104,316,4061,30,65,0
314,393,187,373,3922,27,53,0
328,215,161,372,3903,30,69,0
424,226,152,348,4005,29,58,0
436,535,1465,3026,650,80,20,1
350,336,158,498,4034,25,61,0
337,295,208,262,3969,22,56,0
265,333,187,487,4027,26,67,0
3339,3235,3152,745,3997,24,49,2
293,293,126,572,3911,31,68,0
303,247,182,493,3963,25,67,0
579,627,1383,3005,746,62,36,1
359,269,149,444,3950,31,68,0
213,319,151,405,4056,23,54,0
2955,3543,3096,620,3927,28,49,2
311,288,135,336,3989,23,52,0
636,569,1328,2128,720,47,27,1
325,235,146,326,3976,26,64,0
3092,3528,2522,789,4027,23,56,2
272,328,177,433,3960,27,55,0
261,361,78,263,4004,24,51,0
349,331,160,324,3900,31,64,0
318,334,103,348,3983,30,60,0
617,509,1836,3694,107,37,14,1
3529,3454,2933,871,3927,28,62,2
329,316,172,316,3984,32,67,0
263,277,120,466,3993,23,50,0
276,293,129,458,4043,25,66,0
238,321,172,295,3957,26,74,0
438,529,1276,2838,233,61,26,1
185,297,198,200,3987,30,66,0
344,277,138,401,3945,31,46,0
288,276,129,354,4064,27,70,0
344,355,118,340,4011,26,74,0
260,295,112,443,3999,27,45,0
360,306,167,367,4009,27,42,0
228,328,126,408,3929,29,68,0
420,364,170,434,4042,29,71,0
304,320,176,363,3964,28,58,0
3158,2999,3067,901,4032,30,62,2
258,330,148,486,3963,31,47,0
285,323,132,472,3932,24,64,0
296,358,163,340,3981,22,65,0
289,296,127,362,3940,26,60,0
284,299,208,372,4005,24,56,0
366,294,152,359,4038,29,55,0
2590,2882,3113,821,4001,28,43,2
373,295,167,459,4036,28,58,0
230,438,185,361,4048,27,41,0
413,368,138,362,4048,27,57,0
303,249,166,613,4007,27,53,0
294,308,160,470,3951,30,46,0
338,300,113,319,4044,28,64,0
295,354,121,269,4089,26,58,0
320,371,163,345,3917,33,75,0
333,264,134,412,4014,26,52,0
272,255,176,381,4001,28,48,0
2464,3115,3316,841,4026,34,75,2
302,284,137,306,4003,28,58,0
628,366,1667,3232,231,72,36,1
239,256,136,361,3985,26,51,0
302,309,161,419,4032,28,50,0
286,301,148,410,4022,30,77,0
356,221,128,425,3917,30,67,0
286,298,131,316,4090,29,61,0
345,376,138,414,4064,25,51,0
3366,3247,3110,794,3840,27,59,2
330,266,94,504,3989,28,68,0
648,643,1022,3433,404,65,47,1
731,534,1529,2875,264,74,23,1
330,277,88,494,3943,28,62,0
313,335,147,595,3992,26,62,0
269,345,156,332,4005,30,72,0
338,291,144,478,4043,32,54,0
272,388,123,407,4001,30,55,0
256,355,167,381,4051,33,74,0
252,205,97,367,3960,30,65,0
304,258,131,403,4095,31,43,0
3439,2844,2401,909,4023,28,56,2
400,281,157,453,3981,27,52,0
382,343,155,481,3967,30,68,0
257,211,175,168,3991,32,77,0
272,268,148,395,3970,28,66,0
304,319,128,369,4041,29,75,0
707,623,1954,2322,289,61,32,1
291,192,106,171,4008,27,56,0
213,324,122,376,3968,30,55,0
640,615,1887,3472,368,46,33,1
643,420,1457,3091,786,75,33,1
649,666,1831,2628,386,75,35,1
3630,2915,2581,824,4075,25,59,2
334,324,150,409,3869,27,54,0
278,200,126,323,3983,27,60,0
317,321,175,376,3911,27,52,0
173,274,155,394,4033,29,65,0
330,305,183,440,4094,28,58,0
632,437,1684,3852,668,67,21,1
331,289,115,358,4017,28,65,0
301,323,131,306,3958,25,78,0
377,322,146,386,3985,27,65,0
640,500,2010,1935,438,56,34,1
295,363,159,485,3974,24,50,0
326,234,139,584,3952,19,64,0
279,313,162,474,3968,25,49,0
3039,3226,3076,965,3982,26,57,2
236,254,150,278,4032,32,57,0
307,322,170,610,3951,30,63,0
2009,3614,3160,857,4023,34,55,2
273,395,160,391,4075,31,70,0
297,232,129,519,4031,28,61,0
340,317,171,384,3953,24,65,0
358,303,159,368,3980,28,48,0
407,388,141,332,3912,30,72,0
371,308,206,384,3984,30,47,0
2833,3497,3137,762,4095,31,55,2
4095,3409,2404,693,3950,28,65,2
398,268,167,310,3969,31,83,0
2979,3365,3579,660,3983,35,67,2
392,362,91,222,3957,27,53,0
520,621,1837,3117,657,68,34,1
389,293,158,153,3972,29,69,0
292,264,182,410,4022,32,54,0
332,218,188,376,3995,25,72,0
253,344,138,406,3983,29,55,0
368,312,126,427,4060,29,66,0
237,270,170,313,4023,33,69,0
215,351,118,394,3924,31,69,0
320,289,143,455,4011,24,47,0
328,267,105,235,3988,27,68,0
302,319,173,410,3959,27,67,0
294,430,158,370,4068,27,65,0
319,323,160,360,3982,21,69,0
386,251,242,263,4018,35,58,0
271,252,98,525,4012,32,43,0
253,384,152,428,3986,31,73,0
348,399,180,518,3981,22,67,0
386,210,129,373,3927,29,75,0
339,293,139,276,3986,26,44,0
409,227,147,359,4069,27,41,0
331,326,182,376,4032,35,46,0
301,348,173,520,4038,27,62,0
242,322,107,246,4006,30,65,0
251,344,162,415,3948,31,59,0
347,228,148,479,4080,27,58,0
266,283,200,394,4013,32,51,0
377,315,142,377,4015,28,62,0
277,357,181,388,3996,27,47,0
311,229,184,547,4016,28,71,0
295,289,191,472,4020,26,58,0
329,311,104,192,3952,28,50,0
360,383,138,300,4082,23,59,0
347,351,120,392,4062,27,53,0
269,380,141,266,3988,25,52,0
561,629,1690,2782,571,64,30,1
262,352,141,420,4051,23,65,0
332,286,117,181,4050,26,64,0
281,260,196,484,4039,29,62,0
265,427,166,399,4042,27,77,0
323,284,141,484,3969,29,66,0
273,316,140,576,3983,31,60,0
738,467,1364,3411,343,58,31,1
274,299,153,377,3916,29,60,0
300,226,155,495,4033,22,46,0
307,311,146,397,4079,28,69,0
247,380,122,361,4010,24,44,0
286,275,181,404,4006,28,35,0
484,558,1386,2665,409,60,37,1
196,327,142,324,4047,24,61,0
301,279,151,454,3970,21,56,0
662,584,1626,3382,570,59,37,1
286,254,184,301,4024,26,58,0
3403,3186,2867,856,3983,27,73,2
310,335,92,558,3995,28,63,0
344,294,181,372,3947,27,96,0
3255,3356,2615,666,3974,28,77,2
2930,3658,2340,749,4001,21,63,2
375,384,177,379,3991,28,63,0
290,237,92,385,3916,31,48,0
544,604,1700,3040,354,75,31,1
382,319,189,336,3990,31,72,0
642,296,1502,2438,695,54,17,1
316,291,154,549,4015,28,54,0
341,304,193,385,4004,25,60,0
194,370,180,365,4030,30,61,0
304,298,156,269,4016,27,54,0
3237,3649,2347,896,4025,28,56,2
382,349,55,466,4013,27,76,0
290,318,147,401,3956,25,61,0
271,263,217,459,4025,29,63,0
2462,3435,2777,959,4095,21,54,2
220,287,110,504,3934,26,63,0
216,296,207,214,3894,25,50,0
388,270,150,553,3891,30,39,0
273,294,146,479,4047,30,61,0
567,557,1707,3094,0,55,20,1
2882,3939,2765,953,4008,24,60,2
261,319,143,256,4020,26,69,0
356,256,145,370,3966,22,66,0
415,532,1634,3615,417,68,29,1
4095,3105,2832,659,4068,23,41,2
297,235,146,487,3933,27,62,0
319,236,108,270,4017,32,51,0
3389,2861,2636,743,4009,29,59,2
349,255,157,250,3944,28,65,0
545,467,1776,4020,383,62,29,1
553,467,1725,2883,490,59,23,1
347,375,140,375,3887,25,67,0
323,277,135,267,4038,25,44,0
322,323,190,479,3903,31,75,0
307,377,164,356,3916,26,47,0
3660,2352,2333,837,3999,24,59,2
399,329,188,435,3913,29,58,0
303,322,132,378,4011,25,52,0
3307,3481,3004,695,3929,26,73,2
268,292,171,383,3926,30,49,0
267,342,151,324,3929,21,72,0
351,291,159,521,4035,26,62,0
401,254,143,397,3922,28,58,0
561,514,1471,3111,548,49,32,1
342,306,162,582,3994,25,47,0
260,278,143,566,3981,30,68,0
249,309,132,390,4065,25,52,0
198,277,160,274,3941,27,57,0
571,444,1979,1913,0,51,25,1
348,305,181,347,3999,30,58,0
328,284,120,458,4042,32,70,0
357,387,86,490,4001,28,53,0
600,339,1779,2841,400,75,35,1
370,307,171,488,4075,31,69,0
3354,4091,2850,776,3954,29,71,2
2796,3728,2873,707,4007,29,64,2
398,293,106,291,4000,27,58,0
356,349,187,223,4039,29,42,0
312,193,136,438,4068,26,66,0
255,368,131,430,3983,27,59,0
330,193,112,334,4030,33,56,0
2461,2999,2370,935,4016,21,62,2
2576,2491,3031,831,4090,26,56,2
2749,3401,2616,646,4031,22,53,2
313,306,197,443,3988,26,78,0
314,268,121,397,3935,27,77,0
312,261,159,333,4039,26,69,0
263,292,168,243,3982,27,61,0
338,214,176,269,4002,28,50,0
265,241,160,463,3986,28,65,0
295,310,253,392,4046,36,54,0
350,282,148,428,4048,29,53,0
248,195,171,363,4002,30,63,0
294,291,180,498,4012,31,56,0
338,287,126,297,3995,25,58,0
322,297,181,482,3977,28,62,0
615,497,1666,3965,328,53,35,1
280,273,114,502,4095,29,63,0
230,351,142,488,4054,31,48,0
301,236,139,428,4006,27,61,0
311,229,182,178,3976,29,47,0
412,565,1019,3841,808,62,27,1
325,144,149,336,3983,24,72,0
309,337,145,299,3986,28,58,0
258,249,158,157,3917,25,66,0
241,333,129,541,3952,34,87,0
542,586,1295,3731,466,56,38,1
290,331,116,360,4038,24,43,0
603,653,1554,2608,310,58,17,1
199,235,152,480,3999,28,77,0
253,279,141,214,4046,24,58,0
2935,2174,3111,779,3953,26,59,2
278,320,158,389,3994,29,67,0
287,318,123,440,4077,21,70,0
259,270,131,333,4020,25,67,0
305,262,129,393,3917,28,55,0
295,289,122,552,4018,28,45,0
369,394,113,374,4013,26,58,0
296,324,140,378,4011,26,56,0
289,308,143,246,4006,25,62,0
2537,3246,2565,737,4012,29,71,2
624,531,1570,3353,281,68,23,1
313,441,126,381,3983,33,65,0
305,267,160,365,3991,31,88,0
335,280,173,458,3970,23,47,0
226,227,218,482,4076,28,51,0
581,535,1518,3124,440,68,22,1
315,366,142,386,3999,28,52,0
289,320,171,333,3963,23,62,0
327,307,188,368,3969,25,60,0
3033,2772,2957,869,3960,28,60,2
360,281,165,282,3928,24,49,0
660,586,1722,2648,326,42,27,1
2393,3198,2254,802,3929,25,68,2
508,547,1181,3090,145,58,37,1
250,252,155,387,4062,26,62,0
3414,3341,2885,819,4030,28,64,2
265,311,148,337,3979,29,61,0
296,276,136,343,4014,27,57,0
232,281,152,357,3969,25,66,0
373,276,189,466,4070,29,55,0
235,399,163,465,3939,30,52,0
510,433,1256,2352,181,57,22,1
278,270,169,304,3952,25,48,0
246,284,139,355,4011,28,61,0
287,285,118,382,4025,26,57,0
301,241,202,378,3987,29,55,0
588,408,1115,2863,451,54,53,1
2964,2875,3332,1081,4023,23,36,2
2732,3202,2278,704,3845,27,75,2
534,645,913,2584,438,64,24,1
402,306,168,321,4038,29,59,0
567,721,1542,2432,212,67,30,1
351,251,168,286,3997,26,72,0
2998,3180,2847,637,3973,28,60,2
285,338,86,478,4070,23,62,0
3234,3802,3513,610,3965,31,51,2
391,358,124,460,3917,26,64,0
229,188,139,278,3970,20,73,0
710,457,1498,2782,158,66,33,1
251,347,158,535,3989,30,54,0
228,344,145,415,4016,31,54,0
646,586,1197,2556,438,79,23,1
312,276,127,542,4011,29,68,0
194,371,148,414,3997,26,46,0
352,342,141,644,3979,29,72,0
296,382,91,516,3957,29,50,0
298,230,133,355,4000,28,61,0
368,323,99,278,4029,29,61,0
290,346,135,461,3977,31,75,0
266,259,207,273,3947,27,82,0
2193,3580,2795,788,4095,28,64,2
278,254,172,259,3924,24,66,0
281,314,128,285,4093,30,73,0
2673,3224,2516,685,3982,29,52,2
342,383,126,344,3971,26,57,0
